DATE,SOFR90DAYAVG
2024-07-29,5.36116
2024-07-30,5.36105
2024-07-31,5.36116
2024-08-01,5.36195
2024-08-02,5.362419999999999
2024-08-05,5.36375
2024-08-06,5.3638699999999995
2024-08-07,5.36409
2024-08-08,5.364319999999999
2024-08-09,5.364669999999999
2024-08-12,5.36567
2024-08-13,5.366
2024-08-14,5.36634
2024-08-15,5.366569999999999
2024-08-16,5.36704
2024-08-19,5.36736
2024-08-20,5.36747
2024-08-21,5.36758
2024-08-22,5.36758
2024-08-23,5.36749
2024-08-26,5.3678300000000005
2024-08-27,5.36806
2024-08-28,5.36828
2024-08-29,5.36851
2024-08-30,5.36841
